LaptopID,Brand,RamSize,StorageType,StorageCapacity
v1|176907778057|0,Asus,64GB,Unknown,Unknown
v1|316596015770|0,Asus,Unknown,Unknown,Unknown
v1|226681907338|0,Asus,Unknown,Unknown,Unknown
v1|176543592133|0,Asus,Unknown,Unknown,Unknown
v1|326516746166|0,Asus,16GB,Unknown,Unknown
v1|356736870031|0,Asus,64GB,Unknown,Unknown
v1|267209432740|0,Asus,Unknown,Unknown,Unknown
v1|326417201076|0,Asus,Unknown,Unknown,Unknown
v1|388143420041|0,Asus,16GB,Unknown,Unknown
v1|226346159624|0,Asus,Unknown,Unknown,Unknown
v1|376097913232|0,Asus,16GB,Unknown,Unknown
v1|156852723573|0,Asus,Unknown,Unknown,Unknown
v1|267171247035|0,Asus,Unknown,Unknown,Unknown
v1|285936968606|0,Asus,Unknown,Unknown,Unknown
v1|135672673602|0,Asus,Unknown,Unknown,Unknown
v1|306097292107|0,Asus,Unknown,Unknown,Unknown
v1|175966139615|0,Asus,64GB,Unknown,Unknown
v1|276706427767|0,Asus,Unknown,Unknown,Unknown
v1|355683741712|0,Asus,16GB,Unknown,Unknown
v1|135436068977|434812195721,Asus,Unknown,Unknown,Unknown
v1|256778960878|0,Asus,Unknown,Unknown,Unknown
v1|126901395166|0,Asus,Unknown,Unknown,Unknown
v1|387577078583|0,Asus,Unknown,Unknown,Unknown
v1|235985969558|0,Asus,Unknown,Unknown,Unknown
v1|335800521460|0,Asus,Unknown,Unknown,Unknown
v1|405533478883|0,Asus,Unknown,Unknown,Unknown
v1|284837237610|0,Asus,Unknown,Unknown,Unknown
v1|316083501420|0,Asus,Unknown,Unknown,Unknown
v1|175544934027|0,Asus,Unknown,Unknown,Unknown
v1|395481256985|0,Asus,Unknown,Unknown,Unknown
v1|285028260783|0,Asus,Unknown,Unknown,Unknown
v1|405207464424|0,Asus,Unknown,HDD,Unknown
v1|316222523960|0,Asus,Unknown,Unknown,Unknown
v1|166867262345|0,Asus,Unknown,Unknown,Unknown
v1|166574674593|0,Asus,Unknown,Unknown,Unknown
v1|135532407657|0,Asus,Unknown,Unknown,Unknown
v1|226487845463|0,Asus,64GB,Unknown,Unknown
v1|305977248798|0,Asus,Unknown,Unknown,Unknown
v1|375903861330|0,Asus,Unknown,Unknown,Unknown
v1|135532764267|0,Asus,Unknown,SSD,Unknown
v1|335438068856|0,Asus,Unknown,Unknown,Unknown
v1|126455151426|0,Asus,Unknown,Unknown,Unknown
v1|235544295902|0,Asus,Unknown,Unknown,Unknown
v1|374338127818|0,Asus,Unknown,Unknown,Unknown
v1|355381502834|0,Asus,Unknown,Unknown,Unknown
v1|226469701240|0,Asus,Unknown,Unknown,Unknown
v1|116339528463|0,Asus,Unknown,Unknown,Unknown
v1|135475494823|0,Asus,Unknown,Unknown,Unknown
v1|146114086544|0,Asus,Unknown,Unknown,Unknown
v1|353562114324|0,Asus,Unknown,Unknown,Unknown
v1|265441654304|0,Asus,Unknown,Unknown,Unknown
v1|205226670142|0,Asus,Unknown,Unknown,Unknown
v1|156209879989|0,Asus,Unknown,Unknown,Unknown
v1|297147451438|0,Asus,16GB,Unknown,Unknown
v1|126857940052|0,Asus,Unknown,Unknown,Unknown
v1|405421007582|0,Asus,Unknown,Unknown,Unknown
v1|235851775946|0,Asus,Unknown,Unknown,Unknown
v1|285973820329|0,Asus,2GB,Unknown,Unknown
v1|175481069324|0,Asus,4GB,Unknown,Unknown
v1|256773149401|0,Asus,Unknown,Unknown,Unknown
v1|145644492470|0,Asus,Unknown,Unknown,Unknown
v1|225562313669|0,Asus,Unknown,Unknown,Unknown
v1|396121709759|0,Asus,Unknown,Unknown,Unknown
v1|355018858289|0,Asus,Unknown,Unknown,Unknown
v1|185464536141|0,Asus,Unknown,Unknown,Unknown
v1|135534311410|0,Asus,Unknown,Unknown,Unknown
v1|326446404850|0,Asus,4GB,Unknown,Unknown
v1|155521464811|0,Asus,Unknown,Unknown,Unknown
v1|387350171942|0,Asus,Unknown,Unknown,Unknown
v1|153025846243|0,Asus,4GB,Unknown,Unknown
v1|205045510631|0,Asus,Unknown,Unknown,Unknown
v1|174928808910|0,Asus,Unknown,Unknown,Unknown
v1|286097018280|0,Asus,Unknown,Unknown,Unknown
v1|226449477064|0,Asus,Unknown,Unknown,Unknown
v1|155434503328|0,Asus,Unknown,Unknown,Unknown
v1|305701931450|0,Asus,Unknown,Unknown,Unknown
v1|167258329735|0,Asus,20GB,Unknown,Unknown
v1|266893803614|0,Asus,Unknown,Unknown,Unknown
v1|326428758651|0,Asus,4GB,Unknown,Unknown
v1|126773975295|0,Asus,Unknown,Unknown,Unknown
v1|135436073798|0,Asus,Unknown,Unknown,Unknown
v1|126121634410|0,Asus,Unknown,Unknown,Unknown
v1|155443531873|0,Asus,Unknown,Unknown,Unknown
v1|285853023108|0,Bytespeed,4GB,SSD,128GB
v1|266372671126|0,CHUWI,8GB,SSD,1TB
v1|335386031946|544767632197,CHUWI,8GB,Unknown,256GB
v1|335838101983|0,CHUWI,8GB,Unknown,256GB
v1|197083112105|0,Compaq,Unknown,Unknown,Unknown
v1|266795351455|0,Dell,Unknown,HDD,0GB
v1|156641480858|0,Dell,32GB,SSD,1000GB
v1|156641483723|0,Dell,8GB,HDD,1000GB
v1|156641483793|0,Dell,32GB,SSD,1000GB
v1|167258346143|0,Dell,8GB,HDD,1000GB
v1|156641491813|0,Dell,32GB,SSD,1000GB
v1|167258305210|0,Dell,16GB,SSD,1000GB
v1|127032325107|0,Dell,32GB,Unknown,1024GB
v1|235550900846|0,Dell,8GB,SSD,120GB
v1|354387734794|0,Dell,6GB,SSD,120GB
v1|126761567248|0,Dell,8GB,SSD,120GB
v1|235471781687|0,Dell,8GB,SSD,120GB
v1|135612284194|0,Dell,8GB,Unknown,128GB
v1|267174030127|0,Dell,8GB,SSD,128GB
v1|116538559019|0,Dell,8GB,SSD,128GB
v1|127026751525|0,Dell,8GB,SSD,128GB
v1|235967514109|0,Dell,8GB,SSD,128GB
v1|167423132547|0,Dell,8GB,SSD,128GB
v1|116403317066|0,Dell,8GB,SSD,128GB
v1|135385448931|0,Dell,Unknown,SSD,128GB
v1|126895207932|0,Dell,16GB,Unknown,128GB
v1|388196017923|0,Dell,4GB,SSD,128GB
v1|356591006230|0,Dell,8GB,SSD,128GB
v1|375369431670|0,Dell,8GB,SSD,128GB
v1|285428599951|0,Dell,8GB,SSD,128GB
v1|396398913240|0,Dell,16GB,SSD,128GB
v1|167383905033|0,Dell,8GB,SSD,128GB
v1|256847503783|0,Dell,8GB,SSD,128GB
v1|235967023424|0,Dell,4GB,SSD,128GB
v1|126848985902|0,Dell,16GB,SSD,128GB
v1|197175243710|0,Dell,8GB,SSD,128GB
v1|333774959247|0,Dell,8GB,SSD,128GB
v1|135672036087|0,Dell,8GB,SSD,128GB
v1|306163915421|0,Dell,8GB,Unknown,128GB
v1|296648117648|0,Dell,4GB,Unknown,128GB
v1|356428840151|0,Dell,4GB,SSD,128GB
v1|156852967028|0,Dell,16GB,SSD,128GB
v1|176979696021|0,Dell,8GB,SSD,128GB
v1|156222610095|457167078425,Dell,4GB,SSD,128GB
v1|296972222635|0,Dell,4GB,SSD,128GB
v1|375902813389|0,Dell,4GB,SSD,128GB
v1|236027590627|0,Dell,16GB,SSD,128GB
v1|235828179875|0,Dell,8GB,SSD,128GB
v1|235866002196|0,Dell,8GB,Unknown,128GB
v1|235658980247|0,Dell,4GB,SSD,128GB
v1|276829088123|0,Dell,4GB,Unknown,128GB
v1|156488828289|0,Dell,Unknown,SSD,128GB
v1|395575707138|0,Dell,8GB,SSD,128GB
v1|167258304182|0,Dell,8GB,SSD,128GB
v1|395487560342|0,Dell,8GB,SSD,128GB
v1|176587055998|0,Dell,8GB,SSD,128GB
v1|235877475328|0,Dell,16GB,SSD,128GB
v1|285896606813|0,Dell,8GB,SSD,128GB
v1|226485856380|0,Dell,16GB,SSD,128GB
v1|156641486486|0,Dell,4GB,SSD,128GB
v1|235089596914|0,Dell,8GB,SSD,128GB
v1|167258305201|0,Dell,8GB,SSD,128GB
v1|295869912257|0,Dell,16GB,Unknown,128GB
v1|235955767254|0,Dell,16GB,SSD,128GB
v1|297173928153|0,Dell,Unknown,SSD,12GB
v1|365343729697|0,Dell,2GB,HDD,160GB
v1|296152993542|0,Dell,2GB,HDD,160GB
v1|276759472638|0,Dell,6GB,HDD,160GB
v1|133679758274|0,Dell,4GB,HDD,160GB
v1|286191369101|0,Dell,6GB,HDD,160GB
v1|316564917641|0,Dell,Unknown,SSD,16GB
v1|326058407433|0,Dell,2GB,SSD,16GB
v1|322566394002|0,Dell,4GB,SSD,16GB
v1|176793667828|0,Dell,4GB,SSD,16GB
v1|135672910715|0,Dell,4GB,Unknown,16GB
v1|326505587421|0,Dell,Unknown,SSD,16GB
v1|197079863853|0,Dell,Unknown,SSD,16GB
v1|126372516259|427413397723,Dell,8GB,SSD,16GB
v1|396339807858|0,Dell,4GB,Unknown,16GB
v1|226315884795|0,Dell,4GB,SSD,16GB
v1|226681221914|0,Dell,8GB,HDD,16GB
v1|267209321181|0,Dell,2GB,SSD,16GB
v1|266069061687|0,Dell,4GB,Unknown,16GB
v1|386916725243|0,Dell,4GB,SSD,16GB
v1|156851294996|0,Dell,4GB,Unknown,16GB
v1|304731788142|0,Dell,4GB,SSD,16GB
v1|235426490180|0,Dell,4GB,Unknown,16GB
v1|304474226748|0,Dell,4GB,Unknown,16GB
v1|125991619818|0,Dell,Unknown,SSD,16GB
v1|266885681241|0,Dell,Unknown,SSD,16GB
v1|196369104393|0,Dell,2GB,SSD,16GB
v1|274359982314|0,Dell,Unknown,SSD,16GB
v1|266189614101|0,Dell,8GB,SSD,180GB
v1|167258305213|0,Dell,8GB,SSD,180GB
v1|326077041392|0,Dell,8GB,SSD,180GB
v1|167258331437|0,Dell,8GB,SSD,180GB
v1|236020723889|0,Dell,32GB,SSD,1TB
v1|224939659312|0,Dell,32GB,SSD,1TB
v1|235943454523|0,Dell,16GB,SSD,1TB
v1|204872756403|0,Dell,16GB,SSD,1TB
v1|186861866171|0,Dell,16GB,SSD,1TB
v1|236019228313|0,Dell,64GB,Unknown,1TB
v1|235999811620|0,Dell,32GB,Unknown,1TB
v1|236025532443|0,Dell,16GB,SSD,1TB
v1|236020703802|0,Dell,64GB,SSD,1TB
v1|196793720429|0,Dell,32GB,SSD,1TB
v1|236013640209|0,Dell,32GB,SSD,1TB
v1|196966016055|0,Dell,16GB,Unknown,1TB
v1|306187921923|0,Dell,32GB,SSD,1TB
v1|325877017027|0,Dell,32GB,SSD,1TB
v1|187031070797|0,Dell,32GB,SSD,1TB
v1|236004840016|0,Dell,64GB,SSD,1TB
v1|335892951731|0,Dell,64GB,SSD,1TB
v1|186039582901|0,Dell,32GB,SSD,1TB
v1|156830642295|0,Dell,32GB,Unknown,1TB
v1|204877744167|0,Dell,16GB,SSD,1TB
v1|236015259050|0,Dell,32GB,Unknown,1TB
v1|236012194985|0,Dell,Unknown,SSD,1TB
v1|236001394146|0,Dell,Unknown,Unknown,1TB
v1|236030850794|0,Dell,64GB,SSD,1TB
v1|226292089501|0,Dell,32GB,SSD,1TB
v1|186820158373|0,Dell,16GB,SSD,1TB
v1|226390679496|0,Dell,16GB,Unknown,1TB
v1|167264609770|0,Dell,4GB,SSD,1TB
v1|235656969116|0,Dell,16GB,Unknown,1TB
v1|297178195415|0,Dell,32GB,SSD,1TB
v1|297178195419|0,Dell,64GB,SSD,1TB
v1|306028508091|0,Dell,16GB,SSD,1TB
v1|236020684858|0,Dell,64GB,SSD,1TB
v1|388195981919|0,Dell,8GB,SSD,1TB
v1|225290455286|0,Dell,32GB,SSD,1TB
v1|226135883149|0,Dell,16GB,SSD,1TB
v1|267173267566|0,Dell,16GB,SSD,1TB
v1|236004828284|0,Dell,32GB,SSD,1TB
v1|376061183960|0,Dell,16GB,SSD,1TB
v1|276881535581|0,Dell,16GB,SSD,1TB
v1|135671567127|0,Dell,32GB,SSD,1TB
v1|405723666769|0,Dell,16GB,SSD,1TB
v1|127031949928|0,Dell,32GB,Unknown,1TB
v1|306190949793|0,Dell,16GB,SSD,1TB
v1|306186480377|0,Dell,16GB,SSD,1TB
v1|267209205700|0,Dell,16GB,Unknown,1TB
v1|235695583069|0,Dell,16GB,SSD,1TB
v1|135241868556|0,Dell,32GB,SSD,1TB
v1|316566434550|0,Dell,32GB,Unknown,1TB
v1|116338185090|0,Dell,8GB,SSD,1TB
v1|277003853415|0,Dell,64GB,Unknown,1TB
v1|276438463385|0,Dell,32GB,SSD,1TB
v1|226505763560|0,Dell,32GB,SSD,1TB
v1|197068659138|0,Dell,16GB,Unknown,1TB
v1|286459598546|0,Dell,16GB,SSD,1TB
v1|405375987703|0,Dell,32GB,Unknown,1TB
v1|305512254480|0,Dell,32GB,SSD,1TB
v1|306086603503|0,Dell,32GB,Unknown,1TB
v1|388196184153|0,Dell,16GB,Unknown,1TB
v1|304356667518|603411445850,Dell,16GB,SSD,1TB
v1|405609928654|0,Dell,16GB,SSD,1TB
v1|306219868359|0,Dell,16GB,SSD,1TB
v1|277004231564|0,Dell,32GB,SSD,1TB
v1|277004231619|0,Dell,32GB,SSD,1TB
v1|395798015029|0,Dell,16GB,SSD,1TB
v1|256881228577|0,Dell,32GB,Unknown,1TB
v1|297178195413|0,Dell,32GB,SSD,1TB
v1|156163742068|457572624357,Dell,16GB,SSD,1TB
v1|277004231605|0,Dell,32GB,SSD,1TB
v1|335894674749|0,Dell,16GB,Unknown,1TB
v1|316409205739|0,Dell,32GB,Unknown,1TB
v1|226481244905|0,Dell,16GB,Unknown,1TB
v1|156830321004|0,Dell,16GB,Unknown,1TB
v1|116543741244|0,Dell,8GB,SSD,1TB
v1|277004231565|0,Dell,32GB,SSD,1TB
v1|226344594410|0,Dell,32GB,SSD,1TB
v1|267209572533|0,Dell,32GB,SSD,1TB
v1|226645213118|0,Dell,32GB,SSD,1TB
v1|277004231570|0,Dell,32GB,SSD,1TB
v1|335891208751|0,Dell,32GB,SSD,1TB
v1|171884355707|0,Dell,16GB,Unknown,1TB
v1|236010966065|0,Dell,16GB,SSD,1TB
v1|226504671685|0,Dell,32GB,Unknown,1TB
v1|176826520652|0,Dell,32GB,SSD,1TB
v1|277004231607|0,Dell,16GB,SSD,1TB
v1|277004231595|0,Dell,32GB,SSD,1TB
v1|297178195431|0,Dell,16GB,SSD,1TB
v1|236023669197|0,Dell,32GB,SSD,1TB
v1|276524359900|0,Dell,32GB,SSD,1TB
v1|167308675591|0,Dell,Unknown,SSD,1TB
v1|236023827542|0,Dell,64GB,SSD,1TB
v1|116276208631|0,Dell,16GB,SSD,1TB
v1|276961745574|0,Dell,16GB,Unknown,1TB
v1|306219724064|0,Dell,16GB,SSD,1TB
v1|303958748295|603128796172,Dell,8GB,Unknown,1TB
v1|306219724056|0,Dell,32GB,SSD,1TB
v1|296648004683|0,Dell,32GB,SSD,1TB
v1|277004231600|0,Dell,32GB,SSD,1TB
v1|276961759675|0,Dell,16GB,SSD,1TB
v1|297178195441|0,Dell,32GB,SSD,1TB
v1|296700359749|0,Dell,32GB,SSD,1TB
v1|264902869160|0,Dell,Unknown,Unknown,1TB
v1|205066921380|0,Dell,12GB,HDD,1TB
v1|296334996459|0,Dell,32GB,SSD,1TB
v1|296376958428|0,Dell,32GB,SSD,1TB
v1|276791142924|0,Dell,32GB,SSD,1TB
v1|296610054703|0,Dell,32GB,SSD,1TB
v1|296782641973|0,Dell,32GB,SSD,1TB
v1|305971590726|0,Dell,32GB,SSD,1TB
v1|305680833532|0,Dell,32GB,SSD,1TB
v1|276596677924|0,Dell,32GB,SSD,1TB
v1|297178195439|0,Dell,32GB,SSD,1TB
v1|124523651898|0,Dell,8GB,Unknown,1TB
v1|296847055088|0,Dell,32GB,SSD,1TB
v1|297178195412|0,Dell,32GB,SSD,1TB
v1|297178195451|0,Dell,32GB,SSD,1TB
v1|116335997949|0,Dell,8GB,SSD,1TB
v1|305669160313|0,Dell,32GB,SSD,1TB
v1|305830458396|0,Dell,32GB,SSD,1TB
v1|297178195446|0,Dell,32GB,SSD,1TB
v1|305757212716|0,Dell,32GB,SSD,1TB
v1|297178195463|0,Dell,32GB,SSD,1TB
v1|277004231602|0,Dell,32GB,SSD,1TB
v1|276411779166|0,Dell,32GB,SSD,1TB
v1|306219724053|0,Dell,16GB,SSD,1TB
v1|297178195454|0,Dell,32GB,SSD,1TB
v1|297178195440|0,Dell,32GB,SSD,1TB
v1|277004231601|0,Dell,32GB,SSD,1TB
v1|306219724043|0,Dell,32GB,SSD,1TB
v1|306219724060|0,Dell,32GB,SSD,1TB
v1|277004231588|0,Dell,32GB,SSD,1TB
v1|277004231586|0,Dell,32GB,SSD,1TB
v1|297178195459|0,Dell,32GB,SSD,1TB
v1|277004231572|0,Dell,32GB,SSD,1TB
v1|277004231587|0,Dell,32GB,SSD,1TB
v1|297178195453|0,Dell,32GB,SSD,1TB
v1|306219724032|0,Dell,32GB,SSD,1TB
v1|306219724065|0,Dell,32GB,SSD,1TB
v1|297178195448|0,Dell,32GB,SSD,1TB
v1|297178195417|0,Dell,32GB,SSD,1TB
v1|335894350086|0,Dell,16GB,Unknown,1TB
v1|305596741019|0,Dell,32GB,SSD,1TB
v1|306219724025|0,Dell,32GB,SSD,1TB
v1|306219724052|0,Dell,32GB,SSD,1TB
v1|323066130201|0,Dell,4GB,Unknown,1TB
v1|305678390113|0,Dell,32GB,SSD,1TB
v1|276477304520|0,Dell,32GB,SSD,1TB
v1|305494650515|0,Dell,16GB,SSD,1TB
v1|276429574160|0,Dell,32GB,SSD,1TB
v1|314570722228|0,Dell,4GB,HDD,1TB
v1|276401618845|0,Dell,32GB,SSD,1TB
v1|305546294753|0,Dell,32GB,SSD,1TB
v1|277004231585|0,Dell,32GB,SSD,1TB
v1|306219724020|0,Dell,32GB,SSD,1TB
v1|305486783529|0,Dell,16GB,SSD,1TB
v1|306219724054|0,Dell,32GB,SSD,1TB
v1|305570340662|0,Dell,16GB,SSD,1TB
v1|335718089354|0,Dell,8GB,Unknown,1TB
v1|306219724024|0,Dell,32GB,SSD,1TB
v1|135226503548|0,Dell,32GB,SSD,1TB
v1|306219724068|0,Dell,32GB,SSD,1TB
v1|135242715923|0,Dell,32GB,SSD,1TB
v1|373883099602|0,Dell,8GB,Unknown,1TB
v1|134770082563|0,Dell,8GB,Unknown,1TB
v1|277004231597|0,Dell,64GB,SSD,1TB
v1|156641483816|0,Dell,64GB,SSD,2000GB
v1|167258304195|0,Dell,64GB,SSD,2000GB
v1|167258304196|0,Dell,64GB,SSD,2000GB
v1|405721494454|0,Dell,8GB,SSD,200GB
v1|256786531746|0,Dell,8GB,SSD,237GB
v1|126889867268|0,Dell,8GB,SSD,237GB
v1|277003384606|0,Dell,16GB,SSD,240GB
v1|296670477764|0,Dell,8GB,SSD,240GB
v1|284990142007|0,Dell,8GB,SSD,240GB
v1|264266345586|0,Dell,8GB,SSD,240GB
v1|134772818879|0,Dell,8GB,SSD,240GB
v1|395825368163|0,Dell,Unknown,Unknown,250GB
v1|395673420176|0,Dell,Unknown,Unknown,250GB
v1|395527048908|0,Dell,4GB,Unknown,250GB
v1|286009687821|0,Dell,16GB,SSD,250GB
v1|276241968656|0,Dell,4GB,Unknown,250GB
v1|396339707974|0,Dell,4GB,Unknown,250GB
v1|395240343003|0,Dell,4GB,Unknown,250GB
v1|197157000087|0,Dell,2GB,Unknown,250GB
v1|197150848201|0,Dell,2GB,Unknown,250GB
v1|326387699747|0,Dell,8GB,SSD,250GB
v1|326389783404|0,Dell,8GB,SSD,250GB
v1|326250992797|0,Dell,8GB,SSD,250GB
v1|326389729184|0,Dell,8GB,SSD,250GB
v1|186140338653|0,Dell,4GB,SSD,250GB
v1|116489106966|0,Dell,1GB,HDD,250GB
v1|326389827024|0,Dell,8GB,SSD,250GB
v1|166116092808|0,Dell,16GB,Unknown,250GB
v1|175467648881|0,Dell,8GB,SSD,250GB
v1|265644771213|0,Dell,8GB,SSD,250GB
v1|176776076925|0,Dell,8GB,SSD,250GB
v1|395064030534|0,Dell,8GB,SSD,250GB
v1|256520136672|0,Dell,16GB,SSD,256GB
v1|265741526047|0,Dell,16GB,SSD,256GB
v1|256696935114|0,Dell,16GB,SSD,256GB
v1|286137475603|0,Dell,16GB,SSD,256GB
v1|267055140518|0,Dell,16GB,SSD,256GB
v1|254953548648|0,Dell,8GB,SSD,256GB
v1|266433553734|0,Dell,16GB,SSD,256GB
v1|286304896630|0,Dell,16GB,SSD,256GB
v1|296994126128|0,Dell,8GB,Unknown,256GB
v1|296985980233|0,Dell,16GB,Unknown,256GB
v1|256714410251|0,Dell,32GB,SSD,256GB
v1|316549456480|0,Dell,8GB,Unknown,256GB
v1|326329492890|0,Dell,16GB,SSD,256GB
v1|146491839141|0,Dell,16GB,Unknown,256GB
v1|236004838219|0,Dell,16GB,SSD,256GB
v1|256717127800|0,Dell,16GB,SSD,256GB
v1|226668844859|0,Dell,16GB,SSD,256GB
v1|116152683400|0,Dell,8GB,SSD,256GB
v1|276611322111|0,Dell,16GB,Unknown,256GB
v1|127031001980|0,Dell,16GB,Unknown,256GB
v1|286453464831|0,Dell,8GB,SSD,256GB
v1|297127934606|0,Dell,8GB,Unknown,256GB
v1|197107911081|0,Dell,8GB,SSD,256GB
v1|297178195406|0,Dell,16GB,SSD,256GB
v1|116547353154|0,Dell,16GB,SSD,256GB
v1|126570719934|0,Dell,16GB,Unknown,256GB
v1|166916284260|0,Dell,8GB,SSD,256GB
v1|365461807760|0,Dell,16GB,Unknown,256GB
v1|116547349549|0,Dell,16GB,SSD,256GB
v1|226134636803|0,Dell,16GB,SSD,256GB
v1|286454232089|0,Dell,8GB,SSD,256GB
v1|267062943052|0,Dell,16GB,SSD,256GB
v1|236027590684|0,Dell,16GB,SSD,256GB
v1|256822984872|0,Dell,8GB,SSD,256GB
v1|306203588788|0,Dell,16GB,SSD,256GB
v1|297118681045|0,Dell,8GB,SSD,256GB
v1|156692665144|0,Dell,16GB,Unknown,256GB
v1|196878365582|0,Dell,4GB,SSD,256GB
v1|365430919494|0,Dell,16GB,SSD,256GB
v1|146423224584|0,Dell,8GB,SSD,256GB
v1|267187859802|0,Dell,16GB,Unknown,256GB
v1|277004231612|0,Dell,16GB,SSD,256GB
v1|326516727701|0,Dell,16GB,SSD,256GB
v1|335892745650|0,Dell,8GB,SSD,256GB
v1|235992906577|0,Dell,4GB,SSD,256GB
v1|135598177458|0,Dell,16GB,Unknown,256GB
v1|116547287586|0,Dell,16GB,SSD,256GB
v1|176952755535|0,Dell,8GB,SSD,256GB
v1|296977871958|0,Dell,4GB,Unknown,256GB
v1|356729302993|0,Dell,16GB,SSD,256GB
v1|277004231609|0,Dell,16GB,SSD,256GB
v1|167309118443|0,Dell,16GB,Unknown,256GB
v1|296695101976|0,Dell,16GB,SSD,256GB
v1|365489944865|0,Dell,32GB,SSD,256GB
v1|276945079037|0,Dell,16GB,Unknown,256GB
v1|187112456407|0,Dell,16GB,SSD,256GB
v1|356736522564|0,Dell,8GB,SSD,256GB
v1|388195886612|0,Dell,8GB,SSD,256GB
v1|235716952873|0,Dell,16GB,SSD,256GB
v1|176824704330|0,Dell,8GB,Unknown,256GB
v1|196374400085|0,Dell,8GB,Unknown,256GB
v1|235967359728|0,Dell,16GB,Unknown,256GB
v1|277004231567|0,Dell,16GB,SSD,256GB
v1|296796953450|0,Dell,16GB,Unknown,256GB
v1|306219724030|0,Dell,16GB,SSD,256GB
v1|305789235595|0,Dell,16GB,Unknown,256GB
v1|306219724034|0,Dell,32GB,SSD,256GB
v1|326325068117|0,Dell,16GB,SSD,256GB
v1|135312426373|0,Dell,8GB,SSD,256GB
v1|335833741074|0,Dell,16GB,SSD,256GB
v1|156843473518|0,Dell,8GB,SSD,256GB
v1|276817805300|0,Dell,8GB,SSD,256GB
v1|355827843496|0,Dell,16GB,SSD,256GB
v1|274896277828|0,Dell,8GB,SSD,256GB
v1|365483374919|0,Dell,16GB,SSD,256GB
v1|267047412689|0,Dell,16GB,SSD,256GB
v1|335620920167|0,Dell,16GB,SSD,256GB
v1|326513215535|515599806121,Dell,16GB,Unknown,256GB
v1|306219724066|0,Dell,32GB,SSD,256GB
v1|286194012160|0,Dell,16GB,SSD,256GB
v1|326517193829|0,Dell,16GB,Unknown,256GB
v1|226520101217|0,Dell,16GB,SSD,256GB
v1|297155308379|0,Dell,8GB,SSD,256GB
v1|277004231575|0,Dell,32GB,SSD,256GB
v1|286459950393|0,Dell,16GB,SSD,256GB
v1|297152046039|0,Dell,16GB,Unknown,256GB
v1|235196843630|0,Dell,16GB,SSD,256GB
v1|226631947775|0,Dell,16GB,SSD,256GB
v1|205395553476|0,Dell,16GB,SSD,256GB
v1|396398897048|0,Dell,16GB,SSD,256GB
v1|277004231578|0,Dell,32GB,SSD,256GB
v1|376061203451|0,Dell,16GB,Unknown,256GB
v1|135331968580|0,Dell,16GB,SSD,256GB
v1|296944585300|0,Dell,16GB,Unknown,256GB
v1|365504740512|0,Dell,16GB,SSD,256GB
v1|166818819191|0,Dell,32GB,SSD,256GB
v1|176939802660|0,Dell,16GB,SSD,256GB
v1|365505894767|0,Dell,16GB,Unknown,256GB
v1|326516768005|0,Dell,16GB,SSD,256GB
v1|197175270502|0,Dell,8GB,SSD,256GB
v1|396340629392|0,Dell,16GB,SSD,256GB
v1|306037176914|0,Dell,16GB,SSD,256GB
v1|226681543580|0,Dell,16GB,SSD,256GB
v1|267185462036|0,Dell,16GB,SSD,256GB
v1|276441498436|0,Dell,8GB,SSD,256GB
v1|176953060248|0,Dell,16GB,SSD,256GB
v1|226423177175|0,Dell,16GB,SSD,256GB
v1|187075141355|0,Dell,8GB,SSD,256GB
v1|306219583568|0,Dell,16GB,Unknown,256GB
v1|356729121660|0,Dell,16GB,Unknown,256GB
v1|126886413124|0,Dell,16GB,Unknown,256GB
v1|256881745880|0,Dell,16GB,Unknown,256GB
v1|306219499804|0,Dell,8GB,SSD,256GB
v1|297176765779|0,Dell,8GB,SSD,256GB
v1|196337234413|0,Dell,16GB,SSD,256GB
v1|167352821792|0,Dell,16GB,SSD,256GB
v1|326516578963|0,Dell,16GB,SSD,256GB
v1|306214301714|0,Dell,16GB,SSD,256GB
v1|226681556834|0,Dell,16GB,SSD,256GB
v1|156846704548|0,Dell,16GB,SSD,256GB
v1|297175375465|0,Dell,16GB,Unknown,256GB
v1|275869774867|0,Dell,16GB,SSD,256GB
v1|267207136703|0,Dell,16GB,SSD,256GB
v1|375131962994|0,Dell,16GB,SSD,256GB
v1|297178195467|0,Dell,16GB,SSD,256GB
v1|225166089841|0,Dell,16GB,Unknown,256GB
v1|196704283494|0,Dell,8GB,SSD,256GB
v1|356519741019|0,Dell,8GB,SSD,256GB
v1|276055598881|0,Dell,16GB,SSD,256GB
v1|127031940790|0,Dell,16GB,SSD,256GB
v1|226672085680|0,Dell,16GB,SSD,256GB
v1|297178195424|0,Dell,16GB,SSD,256GB
v1|277004231599|0,Dell,32GB,SSD,256GB
v1|196442637666|0,Dell,16GB,SSD,256GB
v1|387827517862|0,Dell,8GB,SSD,256GB
v1|145988720302|0,Dell,16GB,SSD,256GB
v1|134076265071|0,Dell,8GB,SSD,256GB
v1|226372255901|0,Dell,16GB,SSD,256GB
v1|197176336413|0,Dell,32GB,Unknown,256GB
v1|127031930107|0,Dell,16GB,SSD,256GB
v1|127007721478|0,Dell,16GB,SSD,256GB
v1|266799519888|0,Dell,16GB,SSD,256GB
v1|277004647634|0,Dell,8GB,SSD,256GB
v1|335722255929|0,Dell,16GB,Unknown,256GB
v1|205391670742|0,Dell,16GB,SSD,256GB
v1|165555526010|0,Dell,8GB,SSD,256GB
